filepath,relative_path,dataset,category,speaker,location,date,segment
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S15.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S15.wav,processed,,TM,VAAL,07_05_2021,S15
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S16.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S16.wav,processed,,TM,VAAL,07_05_2021,S16
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S17.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S17.wav,processed,,TM,VAAL,07_05_2021,S17
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S18.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S18.wav,processed,,TM,VAAL,07_05_2021,S18
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S19.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S19.wav,processed,,TM,VAAL,07_05_2021,S19
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S2.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S2.wav,processed,,TM,VAAL,07_05_2021,S2
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S20.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S20.wav,processed,,TM,VAAL,07_05_2021,S20
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S21.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S21.wav,processed,,TM,VAAL,07_05_2021,S21
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S22.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S22.wav,processed,,TM,VAAL,07_05_2021,S22
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S23.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S23.wav,processed,,TM,VAAL,07_05_2021,S23
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S24.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S24.wav,processed,,TM,VAAL,07_05_2021,S24
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S25.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S25.wav,processed,,TM,VAAL,07_05_2021,S25
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S26.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S26.wav,processed,,TM,VAAL,07_05_2021,S26
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S27.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S27.wav,processed,,TM,VAAL,07_05_2021,S27
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S28.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S28.wav,processed,,TM,VAAL,07_05_2021,S28
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S29.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S29.wav,processed,,TM,VAAL,07_05_2021,S29
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S3.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S3.wav,processed,,TM,VAAL,07_05_2021,S3
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S30.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S30.wav,processed,,TM,VAAL,07_05_2021,S30
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S4.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S4.wav,processed,,TM,VAAL,07_05_2021,S4
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S5.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S5.wav,processed,,TM,VAAL,07_05_2021,S5
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S6.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S6.wav,processed,,TM,VAAL,07_05_2021,S6
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S7.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S7.wav,processed,,TM,VAAL,07_05_2021,S7
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S8.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S8.wav,processed,,TM,VAAL,07_05_2021,S8
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S9.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\Processed Recordings\Vaal\TM_VAAL_07_05_2021\TM_VAAL_07_05_2021_S9.wav,processed,,TM,VAAL,07_05_2021,S9
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S1.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S1.wav,processed,,KM,FS,19_04,S1
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S10.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S10.wav,processed,,KM,FS,19_04,S10
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S11.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S11.wav,processed,,KM,FS,19_04,S11
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S12.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S12.wav,processed,,KM,FS,19_04,S12
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S13.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S13.wav,processed,,KM,FS,19_04,S13
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S14.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S14.wav,processed,,KM,FS,19_04,S14
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S15.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S15.wav,processed,,KM,FS,19_04,S15
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S16.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S16.wav,processed,,KM,FS,19_04,S16
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S17.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S17.wav,processed,,KM,FS,19_04,S17
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S18.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S18.wav,processed,,KM,FS,19_04,S18
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S19.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S19.wav,processed,,KM,FS,19_04,S19
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S2.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S2.wav,processed,,KM,FS,19_04,S2
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S20.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S20.wav,processed,,KM,FS,19_04,S20
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S21.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S21.wav,processed,,KM,FS,19_04,S21
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S22.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S22.wav,processed,,KM,FS,19_04,S22
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S23.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S23.wav,processed,,KM,FS,19_04,S23
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S24.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S24.wav,processed,,KM,FS,19_04,S24
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S25.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S25.wav,processed,,KM,FS,19_04,S25
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S26.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S26.wav,processed,,KM,FS,19_04,S26
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S27.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S27.wav,processed,,KM,FS,19_04,S27
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S28.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S28.wav,processed,,KM,FS,19_04,S28
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S29.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S29.wav,processed,,KM,FS,19_04,S29
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S3.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S3.wav,processed,,KM,FS,19_04,S3
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S30.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S30.wav,processed,,KM,FS,19_04,S30
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S4.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S4.wav,processed,,KM,FS,19_04,S4
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S5.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S5.wav,processed,,KM,FS,19_04,S5
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S6.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S6.wav,processed,,KM,FS,19_04,S6
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S7.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S7.wav,processed,,KM,FS,19_04,S7
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S8.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S8.wav,processed,,KM,FS,19_04,S8
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S9.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KM_FS_19_04\._KM_FS_19_04_S9.wav,processed,,KM,FS,19_04,S9
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S1.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S1.wav,processed,,KN,FS,23_2021,S1
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S10.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S10.wav,processed,,KN,FS,23_2021,S10
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S11.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S11.wav,processed,,KN,FS,23_2021,S11
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S12.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S12.wav,processed,,KN,FS,23_2021,S12
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S13.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S13.wav,processed,,KN,FS,23_2021,S13
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S14.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S14.wav,processed,,KN,FS,23_2021,S14
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S15.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S15.wav,processed,,KN,FS,23_2021,S15
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S16.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S16.wav,processed,,KN,FS,23_2021,S16
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S17.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S17.wav,processed,,KN,FS,23_2021,S17
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S18.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S18.wav,processed,,KN,FS,23_2021,S18
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S19.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S19.wav,processed,,KN,FS,23_2021,S19
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S2.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S2.wav,processed,,KN,FS,23_2021,S2
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S20.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S20.wav,processed,,KN,FS,23_2021,S20
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S21.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S21.wav,processed,,KN,FS,23_2021,S21
c:\\Users\\mubva\\Downloads\\Nlp\Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S22.wav,Processed Recordings_1c1ebd100cbabdb5d39320b816b39f42\__MACOSX\Processed Recordings\Free State\KN_FS_23_2021\._KN_FS_23_2021_S22.wav,processed,,KN,FS,23_2021,S22
